sigma_init,sigma_visible,odom_noise,decay_factor,large_uncertainty,success_radius,sigma_ale_threshold,mean_err_visible,mean_err_occluded,calibration_nll,coverage_1sigma,coverage_2sigma,coverage_deviation,mean_final_dist,advance_rate,mean_steps_to_advance,false_advance_rate,n_episodes,calibration_score,task_score,combined_score
0.20488811039944382,0.03182517764685706,0.020976663373528336,0.8284574147685919,53.2654648608593,0.5471129794799452,1.5481746265325174,0.23764597698128836,0.9325376383561944,-1.2577438236369671,0.6948130277442702,0.9149577804583836,0.05165524728588666,0.6569350033998489,0.8166666666666667,23.857142857142858,0.0,60.0,1.3298519112818088,0.6141737538638462,0.9720128325728274
0.441302318287918,0.035917376241583414,0.020539013662378678,0.9299575904552894,115.27777384080089,0.5757275488909714,1.9851189844181998,0.23764597752840855,0.9330560429164544,-1.2466661047407999,0.7132086851628469,0.9231001206272618,0.06190856453558513,0.6797943728044629,0.8166666666666667,23.857142857142858,0.0,60.0,1.269321225105203,0.6091586041007292,0.9392399146029662
0.18218796154322053,0.027673459897115206,0.0307098826133992,0.9488880429281479,63.04382730761598,0.4150913376177521,0.8011631059535698,0.23891137675036714,0.9140379500669576,-1.2451359774385602,0.7106033977738723,0.9130052724077329,0.06939812536613943,0.6639837200132509,0.8,24.5625,0.0,60.0,1.2309270121676548,0.5916630323841084,0.9112950222758815
0.15924225736910247,0.043686551204670306,0.014768532438002396,0.9297942702121975,235.20481504270492,0.39899741398407756,1.8248585867607146,0.23802357527040627,0.9128960789271943,-1.2053460701820364,0.7198250728862974,0.9285714285714286,0.06305364431486882,0.5582411730041107,0.7833333333333333,24.425531914893618,0.0,60.0,1.2270051406987648,0.5938977476233774,0.9104514441610712
0.2975658293471129,0.04901094202517734,0.014762018273655912,0.9929648897038101,169.86157463992197,0.7283968806732273,1.5435803687663836,0.2363035263946362,0.9452425422740875,-1.1940868785487924,0.7354399008674102,0.9380421313506815,0.06919776951672874,0.8274780248602231,0.8333333333333334,23.28,0.0,60.0,1.1866339876160712,0.5977223698118151,0.8921781787139431
1.6198576973096186,0.03815503322586669,0.03220940151439327,0.9861185431989138,1171.0895092479975,0.49384112180197504,1.830440827728514,0.2386681038939528,0.9150306812489027,-1.1719480773454645,0.7464788732394366,0.9407276995305164,0.07755117370892028,0.6793842744082212,0.8,24.5,0.0,60.0,1.1256867422239116,0.5882842827187648,0.8569855124713381
2.6935446481162404,0.0513119759567641,0.007999820386206512,0.8269265395568735,84.21894097262971,0.6177967463282388,1.180612820181314,0.23789678368156195,0.9382724421989334,-1.1300840663636114,0.7190359975594874,0.925869432580842,0.0649665649786455,0.6931726651266217,0.85,24.07843137254902,0.0196078431372549,60.0,1.150783284469699,0.4832936827987493,0.8170384836342242
0.224970651634393,0.057671762728292046,0.016043821366366284,0.8249363695097811,414.0410488984452,0.8243868012257234,1.4409960895113643,0.23523505635994302,0.9523960568506739,-1.146521050340545,0.7643929912390488,0.9474342928660826,0.08875869837296624,0.9448774377504985,0.8333333333333334,22.96,0.0,60.0,1.0477086183776012,0.5719659446311663,0.8098372815043837
0.8447232392536794,0.055939056107460396,0.03239614751879709,0.8026647451403408,105.646932035725,0.4350587715103652,1.3930689585622364,0.2384339753373234,0.9045828108276809,-1.2528133411949878,0.7948424068767909,0.9633237822349571,0.12096618911174795,0.7018383050958316,0.75,24.444444444444443,0.0,60.0,0.982726267386765,0.5204651804289945,0.7515957239078798
1.1051845016371262,0.03553979918365087,0.04470878991441253,0.8964184119888648,4988.531384465403,0.8208253219558246,1.678199738416342,0.23547555872390413,0.9469937149954615,-1.0697779710541353,0.7673267326732673,0.9443069306930693,0.09481980198019813,0.9991698150833448,0.8166666666666667,23.0,0.0,60.0,0.949659627347873,0.5390903688253034,0.7443749980865881
0.602859719365028,0.026107391871220395,0.04555065101818021,0.8366562638904956,2957.820316785714,0.9175517135919418,1.5602647526017315,0.23608352176227343,0.9637092058923721,-1.0222778943495172,0.7361376673040153,0.920012746972594,0.0879249203314213,1.0875841582814851,0.8333333333333334,22.38,0.0,60.0,0.9416201485812974,0.5406573130150316,0.7411387307981645
1.2725237935763096,0.029232731312179072,0.05488295532309022,0.8866525948888014,4618.4675305243445,0.5429817099878442,1.690673062916738,0.23822802802388962,0.9171451759146881,-1.0444112098996094,0.7564553990610329,0.9330985915492958,0.09515680751173716,0.7759365315859517,0.7833333333333333,24.19148936170213,0.0,60.0,0.92549115198441,0.5461372514041312,0.7358142016942706
0.10639792505369383,0.04268811897345564,0.005878452418306571,0.8807110209844874,2737.5208485669536,0.5506440306395791,1.7778482028423956,0.23809927093549024,0.9401046650025378,-0.8702595637128214,0.6794243723208818,0.90263319044703,0.055142437232088115,0.6304399211580555,0.85,23.96078431372549,0.0196078431372549,60.0,0.968883996714426,0.4970567092622063,0.7329703529883161
4.764564183494342,0.05079461719182084,0.0026322434042033416,0.9556341310270446,174.74630808131923,0.6526037846680448,1.3274286517935208,0.23799288964473242,0.9440906557069672,-0.8413166247754582,0.6855287569573284,0.9066171923314781,0.05071156462585036,0.6877143050233523,0.85,23.647058823529413,0.0196078431372549,60.0,0.9651210261322473,0.48449120023216524,0.7248061131822062
0.2977478988510126,0.06671840143738839,0.008670397767414954,0.8522011180365876,70.21374278346435,0.9786154320520395,1.1881897667068815,0.23451731495562697,0.968484263245519,-1.1221300638980813,0.7597693786034593,0.9455477258167841,0.08602165278667517,1.0358095834652583,0.85,22.54901960784314,0.0196078431372549,60.0,1.0396073164695245,0.40812207900576114,0.7238646977376428
1.8799760807778638,0.018990379786512895,0.03855706545762259,0.8707717801899755,3382.2619051261636,0.801231750086713,0.620089223443453,0.2379730478684905,0.944193216046097,-0.9059947484595369,0.6864143920595533,0.892059553349876,0.06615483870967742,1.1039165019989015,0.8,22.583333333333332,0.0,60.0,0.946125571853274,0.4951455498450903,0.7206355608491821
0.3180052027889391,0.05670906358433524,0.0021151622414029778,0.8807584872917387,685.8473411012257,0.6243770102892974,0.2941287494321143,0.23846559581308815,0.9387481161336463,-0.760407914926959,0.7063636363636364,0.9154545454545454,0.06270909090909105,0.7967564780885975,0.8333333333333334,24.0,0.0,60.0,0.8340204408842073,0.6044624139174594,0.7192414274008334
1.8467241617595747,0.05907551603066044,0.02863402063228035,0.8013983358993875,1677.2274705514835,0.9688234484333595,1.705921476421227,0.23505048261360972,0.9621661536493668,-1.0942283687815428,0.7966687617850409,0.9622878692646134,0.12175663104965428,1.091606615483761,0.8333333333333334,22.82,0.0,60.0,0.8381424252290639,0.5397748203736961,0.68895862280138
0.7994139612375872,0.017386398474292023,0.05681824799316213,0.9548234713294013,1472.4606074328976,0.7285738087807068,1.7166854575814334,0.2369002882662289,0.9399155128174934,-0.8714558476686248,0.7091805298829328,0.8961799137399877,0.0848006161429451,0.9289527535438538,0.8166666666666667,23.142857142857142,0.0,60.0,0.8232814669823825,0.5544953904299449,0.6888884287061636
1.7399644122245173,0.0890179085670424,0.0011398010082717006,0.869397067296632,52.02863387111271,0.4472408665495565,0.9886101976471158,0.23699100522956604,0.912813002436083,-0.9428881213566815,0.7680442374854481,0.9420838183934808,0.09776041909196742,0.6492264794185758,0.7666666666666667,24.17391304347826,0.0,60.0,0.8225584761501865,0.5529720576024385,0.6877652668763126
2.988398310350661,0.034425716822141954,0.014759476587545305,0.918280545900039,1392.2792550363608,0.31797796357228514,0.6336550166659972,0.23892224636958348,0.9082274014032738,-1.1057383145949438,0.6896751740139211,0.9077726218097448,0.0537025522041763,0.5106389016844333,0.75,23.977777777777778,0.044444444444444446,60.0,1.184889115782379,0.1887335932889107,0.6868113545356449
0.8831750568370585,0.023874904724163173,0.019204098180392936,0.8024171586966089,1333.390222532191,0.7734005444509826,1.3274855447760743,0.2359511123174859,0.9610580200228128,-0.9920746144249364,0.6658114175753689,0.8858242463117383,0.08556433611289282,0.8695377697547276,0.85,22.50980392156863,0.0196078431372549,60.0,0.9265013186773621,0.44460069013381404,0.685551004405588
0.7647285663044238,0.06115029038043515,0.004569448229051519,0.8456011823293447,1229.0632030617917,0.7565690822499662,0.4714167746555331,0.23638294019023584,0.9518614217891138,-0.9000938139373762,0.7273011897307452,0.9289292423293676,0.07017194740137767,0.8448425114154816,0.85,23.254901960784313,0.0196078431372549,60.0,0.9210259196843311,0.45001861819727096,0.685522268940801
0.8440521178199332,0.023852881653960267,0.04129453020990102,0.9627458476085583,155.40639716545093,0.8879156570155555,0.43708559400975766,0.23908144230251416,0.9087351657168883,-1.1450324249374948,0.7206736353077816,0.912020905923345,0.0804527293844367,1.452822643518448,0.6833333333333333,22.463414634146343,0.0,60.0,1.0874622537213325,0.2718484780163446,0.6796553658688386
0.10724992260078424,0.09668340570848663,0.0027526466878940543,0.9941310627069373,82.02088691172283,0.5616710306616868,0.8498536144348239,0.2375283585235853,0.9182602774234395,-0.9894414170939253,0.7889800703399765,0.9504689331770223,0.11031113716295426,0.7319876052439213,0.7833333333333333,24.23404255319149,0.0,60.0,0.8017892228975825,0.5557792692407649,0.6787842460691738
0.8567820248175403,0.031513150785742405,0.011235718048413881,0.8090968079862139,2079.7412149926404,0.9259991387009072,1.530030287464896,0.23488966383346774,0.9809677552464036,-0.9181548726509107,0.6660039761431411,0.8926441351888668,0.07855188866799212,0.9987615391612052,0.8666666666666667,21.865384615384617,0.019230769230769232,60.0,0.8956072882809445,0.4403847502504361,0.6679960192656903
0.9502216683323649,0.05265173987486034,0.003806772932814325,0.9638991572090044,971.33947863674,0.36978085590572746,0.3471339375646586,0.2380904916485244,0.9153776366206042,-0.8775358254990797,0.7021650087770626,0.9151550614394383,0.058809947337624346,0.6260700926184655,0.7666666666666667,23.97826086956522,0.021739130434782608,60.0,0.9572021716716829,0.375274550840588,0.6662383612561354
0.1630178414990736,0.04307483278140998,0.003532199098505284,0.8008773643981663,58.1827493980917,0.992042892284086,0.5657745187357334,0.23537788128654025,0.9873799008513379,-0.8297767714680487,0.6682305630026809,0.8930965147453083,0.07587292225201081,1.0474395655095576,0.9,22.185185185185187,0.018518518518518517,60.0,0.8304581192165292,0.47762224238919576,0.6540401808028625
4.536726156275027,0.09496665857663823,0.0020095075525338045,0.8009391520748409,328.87770501936916,0.5475411531551913,1.1123264532504054,0.23748230908478607,0.9185706560633593,-0.9116180776051449,0.7831572769953051,0.9474765258215962,0.10748075117370892,0.7204905344794194,0.7833333333333333,24.19148936170213,0.0,60.0,0.7467515919054013,0.5583016280469311,0.6525266099761662
1.5997933389199004,0.03458422731431632,0.11158521735694343,0.8528759056785801,51.44268900678014,0.7769326288934737,1.3855484801647011,0.23869059253947336,0.9191434275464374,-1.0847016574434485,0.8014662756598241,0.955425219941349,0.11969149560117309,1.1649260838826498,0.7833333333333333,24.21276595744681,0.0,60.0,0.8399039981594192,0.4607962769211665,0.6503501375402928
0.875997972449807,0.04552707422099545,0.05458185888957039,0.9370990184659487,1176.2907245822173,0.8172755107219103,0.8573516445625007,0.2383815337260898,0.9339303910695934,-1.1096006171790447,0.8006634499396864,0.9629071170084439,0.12637056694813031,1.1303486064076425,0.7833333333333333,23.21276595744681,0.0,60.0,0.828962053743244,0.46838227918127134,0.6486721664622577
2.6388217340728537,0.06292109052261338,0.0018008138861157388,0.8066775045838405,568.4429626276387,0.39872731752085006,1.3135646164074635,0.23741390189371578,0.9169305460158861,-0.8213339446208862,0.7177751618599176,0.9231901118304885,0.06638505002942918,0.5652120613182584,0.7833333333333333,24.085106382978722,0.02127659574468085,60.0,0.8698876052019355,0.4134794646437811,0.6416835349228583
0.4822001753133739,0.06860215429519718,0.03512266251293394,0.8738295473884318,61.80803646736745,0.9713692413772845,1.0930861088750403,0.23511702079407965,0.953289420327368,-1.2004273007081432,0.8173913043478261,0.974223602484472,0.1544149068322982,1.1432599931955338,0.8166666666666667,22.877551020408163,0.0,60.0,0.770848065834363,0.5074782184708411,0.6391631421526021
1.2753590920218598,0.02816395084491632,0.09640994553762258,0.8538590307347695,1110.9365792136905,0.6545473135213855,1.294071715969926,0.23798434916059522,0.9179472405894666,-0.9805441795925172,0.7817229336437719,0.9403376018626309,0.11318533178114099,1.0295509215444327,0.7833333333333333,24.48936170212766,0.0,60.0,0.7796835234323463,0.4904964274946734,0.6350899754635099
1.309631187496851,0.10758419714465242,0.0011833393407745388,0.899109327020007,229.4951968125192,0.4779331413197938,1.9228372864534442,0.23721172231394055,0.9103771177295974,-0.9008048778140345,0.798503166378814,0.952216465169833,0.11808670120898102,0.6956534573187431,0.7833333333333333,24.893617021276597,0.0,60.0,0.6847117342043612,0.5637506699445498,0.6242312020744555
2.762218482114969,0.10465144734909032,0.0021871305500242434,0.8728081471640896,2612.4118241906726,0.5746268653713172,0.7400205016635474,0.23806805594208683,0.9174738134008021,-0.8234822506447695,0.7974314068884997,0.954173963806188,0.1150574430823117,0.748392412935694,0.7833333333333333,24.382978723404257,0.0,60.0,0.6311017166653975,0.5521801950076511,0.5916409558365243
0.32743826149978134,0.08456895718306097,0.02564582704341569,0.92154888934544,291.5050092597984,0.6526191257730042,1.9729623068731963,0.23892340994418865,0.9193377811482183,-1.1129270088272118,0.8285630841121495,0.9740070093457944,0.16537009345794396,0.8631481565535069,0.7833333333333333,24.361702127659573,0.0,60.0,0.6390548370270841,0.5270037682115102,0.5830293026192972
4.011254496018612,0.02180730023005356,0.01508436212011209,0.8047786269335986,106.09775308615137,0.9067349869068495,1.599570341680085,0.23539570987083103,0.979777948017412,-0.9876046781242226,0.6388336646785951,0.8687872763419483,0.12957905897945654,0.9666374683380127,0.8666666666666667,21.865384615384617,0.019230769230769232,60.0,0.7048774361285413,0.44743249611462316,0.5761549661215822
2.5782477052928097,0.01968406890529546,0.022349827895304167,0.990723457700699,1355.178408066796,0.9844063801427891,1.1916576332691755,0.2367445433573901,0.9861072962840258,-0.8854144237388646,0.6484322881921281,0.8742494996664443,0.11451821214142766,1.0609780495365462,0.8666666666666667,21.673076923076923,0.019230769230769232,60.0,0.6887060799736742,0.4267349810136747,0.5577205304936744
2.6993127077239074,0.0956856825781767,0.015396837499125146,0.902864718587873,2998.6882668835874,0.4934009067421025,1.6996401336397693,0.2381288016459783,0.9076265457921205,-0.978723788711064,0.8225344036697247,0.9704701834862385,0.15580458715596324,0.7574224631302059,0.7666666666666667,24.73913043478261,0.0,60.0,0.5673107325768283,0.5292347859184662,0.5482727592476473
0.19067311647698548,0.08263357785505927,0.025317175916342412,0.8163606176952922,936.9701497273904,0.8729769186936884,0.6448888892326694,0.23711090528482626,0.9403063719138314,-1.051470524012531,0.8302864107251676,0.9719683120048751,0.16505472273004274,1.1907375981410344,0.8166666666666667,23.510204081632654,0.0,60.0,0.5860985605591564,0.49706203878621097,0.5415802996726837
0.15663843637412975,0.06556273525785505,0.045115668227489664,0.9843722925279558,2474.6449622692617,0.9764106732727718,0.9385814149069055,0.23580255710202797,0.9496967256802412,-1.0312883109333038,0.8261405672009864,0.9750308261405672,0.16397139334155364,1.2244299789269766,0.8166666666666667,23.122448979591837,0.0,60.0,0.5735528589616057,0.48967021915520376,0.5316115390584047
3.558797032065433,0.10400841900366463,0.0016823621110832795,0.9097367403416152,862.6453394436666,0.8489909039021191,1.2050129484060725,0.23647406122481482,0.9445601179974628,-0.825889801110462,0.7945331695331695,0.9514742014742015,0.11485896805896811,0.9635415439804395,0.85,23.862745098039216,0.0196078431372549,60.0,0.6342188535660316,0.4239770675965695,0.5290979605813005
0.5188714629589652,0.043937791927493766,0.0018782024691709996,0.8849645632039376,883.4958046843097,0.5019707452259472,1.4461490182447474,0.23816566553882768,0.9339134330165011,-0.6125838806092339,0.6560024375380865,0.8863497867154174,0.09484777574649605,0.5650609105204543,0.8333333333333334,23.82,0.02,60.0,0.5439609329010847,0.4871388419904313,0.515549887445758
0.6986784600248326,0.020805792928955357,0.1094246321002955,0.9755949457354846,628.2128482828382,0.7648768220296474,0.9576347966017186,0.23977923154227923,0.9136857116488526,-0.8602241965925662,0.7616959064327485,0.922514619883041,0.11098128654970763,1.2131375593443712,0.7,22.571428571428573,0.0,60.0,0.6838513154309833,0.3453976250542632,0.5146244702426233
0.41204534530190495,0.07771484569255649,0.0011690251877832178,0.9888341112713237,132.18745517252012,0.2672987714415729,1.251510482359843,0.2386846823817928,0.8958664327729765,-0.9075876570795991,0.7466480446927374,0.9329608938547486,0.08548715083798886,0.5286272890244921,0.7333333333333333,25.136363636363637,0.045454545454545456,60.0,0.8519376827473224,0.15533009502576833,0.5036338888865454
0.15367183741864965,0.1152805257220726,0.008964475867568935,0.9222260856979227,1221.6283159882298,0.6683836686084975,1.4924835460315589,0.23798270705110094,0.9197600147238257,-0.9240997579063911,0.8333333333333334,0.9678925861062464,0.16402591943957978,0.8684688990314802,0.7833333333333333,24.382978723404257,0.0,60.0,0.4782001270818084,0.5258364429058249,0.5020182849938166
1.0238376510349543,0.015109929500418517,0.023050228604366976,0.9508115655913962,590.1384623627505,0.7382084404925908,1.4464762541404506,0.23540119234813356,0.9611652523072783,-0.782629225033168,0.6254008980115459,0.8527902501603593,0.15900885182809488,0.835070384045442,0.85,22.50980392156863,0.0,60.0,0.3775168069155711,0.6170209647221991,0.4972688858188851
2.5987389049775587,0.12832797023075793,0.003731974511647775,0.9859229216133145,378.76418308242836,0.8188449826474393,1.0517821182781248,0.23809791909352845,0.9320846072946833,-0.8832583117425231,0.8355223880597015,0.9632835820895522,0.1616059701492537,0.9754636513690154,0.7833333333333333,23.574468085106382,0.0,60.0,0.4539381325538574,0.5023627110918555,0.47815042182285644
0.6993077847455959,0.02594020412365813,0.07925809703085224,0.886229353861421,2454.043488475831,0.4123941042652092,1.889685213158947,0.23732204308150656,0.9017703841831347,-0.9879848142892443,0.7671194114318053,0.932937181663837,0.10598222976796834,0.7739031977951527,0.75,24.933333333333334,0.044444444444444446,60.0,0.8219041563136802,0.1309756626606766,0.4764399094871784
1.3806667004530713,0.0350883158495092,0.12778811778355503,0.8307510714574168,110.401865222221,0.8749071592334781,0.9533539539483809,0.23957734140250303,0.9061010117991224,-1.0118935584977542,0.8130360205831904,0.9568324757004002,0.13266849628359056,1.4379606353739898,0.65,22.307692307692307,0.0,60.0,0.7111455386781291,0.2331804883373333,0.4721630135077312
0.2467912248212731,0.01755314027370399,0.05287385867858411,0.9330768978226489,361.16976860249264,0.3094138278541705,1.3609991047250567,0.23785717091135414,0.9058580311163471,-0.9695945382968126,0.7029276693455798,0.8949483352468427,0.07977933409873716,0.6345434788924952,0.7666666666666667,24.695652173913043,0.06521739130434782,60.0,0.935167673458674,0.007859923308637532,0.47151379838365576
0.42369685923975087,0.0696522149057736,0.06894922553470978,0.8523720364527138,95.36981959413653,0.9752057778807461,1.7587139619803567,0.23582101864559926,0.939960704364752,-1.0983358907538001,0.8504559270516717,0.9844984802431611,0.19775440729483285,1.2565046221017837,0.8,23.270833333333332,0.0,60.0,0.46596676702402395,0.46166902383759695,0.4638178954308104
0.25364963075069374,0.11018667408763912,0.024278198893511516,0.8758802697641703,52.15238390038356,0.5586580868640221,0.6124706100479608,0.24075087190170563,0.9025832412737148,-1.0874826221230063,0.848434004474273,0.979586129753915,0.190820134228188,1.0276579809685549,0.7333333333333333,25.09090909090909,0.0,60.0,0.49063014363906216,0.42801884206844604,0.4593244928537541
0.1355725092944169,0.14236870531967466,0.0031744082094529416,0.9320669506992074,131.4056383883602,0.517474121215517,0.7191837703981845,0.2387319852583159,0.9004820238622289,-0.9039372913999789,0.8457446808510638,0.9658454647256439,0.17439014557670773,0.7827816045532624,0.75,25.355555555555554,0.0,60.0,0.40906223004492986,0.5027069141393777,0.45588457209215383
0.4621642584011663,0.06209422324481349,0.07871416193151994,0.9354565787884723,2359.7037200356503,0.806077268665699,1.4134158109371489,0.23819965763168552,0.9226884587409737,-0.9700665645129264,0.8419811320754716,0.9799528301886793,0.18473396226415095,1.1333053238689899,0.7833333333333333,24.02127659574468,0.0,60.0,0.4165715452172586,0.4677336007066635,0.44215257296196103
0.36621986215036983,0.026145604708104415,0.04668602713517789,0.8947036608666146,99.40089537923203,0.26995609397575093,1.5006182521648992,0.23840239665984456,0.8992417489181559,-1.214651178904891,0.7347457627118644,0.9214689265536723,0.08507683615819217,0.6175822250545024,0.7333333333333333,24.681818181818183,0.09090909090909091,60.0,1.1263517011843682,-0.24635766028593245,0.4399970204492179
0.27732727814600666,0.06857098679005366,0.06322743850200568,0.9390305852531311,2260.0258197928474,0.6356593941774404,1.349254949784532,0.23853954667212776,0.9116105601879901,-0.9985384896768238,0.8443423319931074,0.9827685238368754,0.1899108558299828,0.9646108915408452,0.75,24.355555555555554,0.0,60.0,0.4162275218516743,0.4628151266879062,0.43952132426979024
0.47507278589762986,0.031595622399179964,0.004341736664300559,0.8718333137398419,712.5006921463545,0.6222560624899819,0.775163444228123,0.23524987731701563,0.9491490478288763,-0.6776500999738078,0.6260239445494644,0.867044738500315,0.14413131695022052,0.6640203176687162,0.8666666666666667,23.365384615384617,0.019230769230769232,60.0,0.35796504187973144,0.5138241058144066,0.43589457384706903
0.11731805928329093,0.11576355504689562,0.01859270578096868,0.8773814523241464,1464.3121694751708,0.9495863212441558,0.8530749795501825,0.23543466092243456,0.9431187888747827,-0.9151709345096224,0.8537851037851037,0.9774114774114774,0.19399658119658114,1.1635515987873077,0.8166666666666667,23.448979591836736,0.0,60.0,0.3220707104315016,0.5030264140848325,0.41254856225816705
0.18124117405190993,0.10053686777240634,0.03999556558210261,0.8271721394458764,210.94114474909878,0.7727342775403956,1.8121053775033895,0.23893142233789125,0.9202707106962577,-1.0390499316808095,0.8622300058377116,0.9859894921190894,0.21101949795680097,1.0373840170602004,0.7666666666666667,24.065217391304348,0.0,60.0,0.34777866535144736,0.46781362000517906,0.4077961426783132
2.441002100803372,0.06376923970463401,0.04921350597423755,0.8973426615856407,84.34413726409113,0.22682823115933337,0.7615723561408415,0.24165937813200492,0.8843118096752338,-1.1952759534175355,0.8214841722885314,0.9763881681370005,0.1606723404255319,0.8289564322990676,0.5833333333333334,25.485714285714284,0.02857142857142857,60.0,0.735334635471599,0.04271134086568316,0.3890229881686411
2.891898585431168,0.16325193364373564,0.0022002159436474186,0.8219402775761319,111.09599855155435,0.5281945543657762,0.5651800745561926,0.23932960744253995,0.8984364448092937,-0.8555648990002742,0.8605875831485588,0.9684035476718403,0.1917911308203991,0.8185447163879871,0.75,25.755555555555556,0.0,60.0,0.28010260044105323,0.494860793860572,0.3874816971508126
1.454572637804699,0.10083391061070247,0.03338684996206201,0.8904644310531714,82.89552344260426,0.4370047640314743,1.0708249099507554,0.23852629099370207,0.892754592343005,-1.0959717851990556,0.853638368246968,0.9831863285556781,0.19962469680264616,0.7938513660492996,0.75,25.977777777777778,0.022222222222222223,60.0,0.45462081956868844,0.3134387544043251,0.3840297869865068
0.5383920628554287,0.03786216440402406,0.1150347758988704,0.8170654623988058,4337.043104244439,0.34272494479983734,0.7351995430673077,0.23859651684338612,0.8705904249198587,-0.9348513709279613,0.8168904958677686,0.9633264462809917,0.14301694214876037,1.2716529650613666,0.5666666666666667,25.352941176470587,0.0,60.0,0.5916297315854464,0.16484549881700117,0.3782376152012238
